path,class,prediction,correct,confidence,token_count
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_bot_seg_1_cropped.mat,a,i,False,0.6092039942741394,332.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_bot_seg_2_cropped.mat,a,i,False,0.4953197240829468,314.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_bot_seg_3_cropped.mat,a,i,False,0.7250205874443054,326.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_bot_seg_4_cropped.mat,a,i,False,0.9147866368293762,318.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_bot_seg_5_cropped.mat,a,i,False,0.9863407611846924,335.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_dif_seg_1_cropped.mat,a,p,False,0.31597191095352173,455.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_dif_seg_2_cropped.mat,a,q,False,0.43421250581741333,415.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_dif_seg_3_cropped.mat,a,l,False,0.9308382272720337,480.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_dif_seg_4_cropped.mat,a,d,False,0.6624647378921509,424.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_dif_seg_5_cropped.mat,a,l,False,0.9803615808486938,447.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_left_seg_1_cropped.mat,a,u,False,0.728771448135376,347.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_left_seg_2_cropped.mat,a,l,False,0.8736467957496643,333.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_left_seg_3_cropped.mat,a,l,False,0.9649128913879395,357.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_left_seg_4_cropped.mat,a,l,False,0.5847219824790955,340.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_left_seg_5_cropped.mat,a,u,False,0.9568433165550232,338.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_right_seg_1_cropped.mat,a,k,False,0.9945520758628845,476.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_right_seg_2_cropped.mat,a,k,False,0.9981276392936707,467.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_right_seg_3_cropped.mat,a,k,False,0.996893048286438,459.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_right_seg_4_cropped.mat,a,k,False,0.9915595650672913,458.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_right_seg_5_cropped.mat,a,k,False,0.9937105178833008,473.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_top_seg_1_cropped.mat,a,k,False,0.9949803948402405,384.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_top_seg_2_cropped.mat,a,k,False,0.993885338306427,394.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_top_seg_3_cropped.mat,a,k,False,0.9430067539215088,390.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_top_seg_4_cropped.mat,a,k,False,0.8746763467788696,389.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand1_a_top_seg_5_cropped.mat,a,k,False,0.9705420136451721,404.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand2_a_bot_seg_1_cropped.mat,a,x,False,0.8340542912483215,351.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand2_a_bot_seg_2_cropped.mat,a,x,False,0.5872721076011658,334.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand2_a_bot_seg_3_cropped.mat,a,x,False,0.5838039517402649,347.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand2_a_bot_seg_4_cropped.mat,a,x,False,0.5669643878936768,352.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand2_a_bot_seg_5_cropped.mat,a,x,False,0.58497154712677,335.0
/home/z4j/Neuromorphic_Vision/Vision_AI_Project/EventGAN/generated_events/asl_data_eventgan/a/hand2_a_dif_seg_1_cropped.mat,a,l,False,0.9095076322555542,419.0
